,name1,pic1,name2,pic2,path_x1_1,path_x2_1,path_x3_1,path_x4_1,path_x1_2,path_x2_2,path_x3_2,path_x4_2
708,John_Snow,9,Justin_Guarini,1,dataset/lfw_funneled/John_Snow/John_Snow_0009.jpg,dataset/output_x2/John_Snow_0009_result.jpg,dataset/output_x3/John_Snow_0009_result.jpg,dataset/output_x4/John_Snow_0009_result.jpg,dataset/lfw_funneled/Justin_Guarini/Justin_Guarini_0001.jpg,dataset/output_x2/Justin_Guarini_0001_result.jpg,dataset/output_x3/Justin_Guarini_0001_result.jpg,dataset/output_x4/Justin_Guarini_0001_result.jpg
709,James_Jones,1,Pervez_Musharraf,2,dataset/lfw_funneled/James_Jones/James_Jones_0001.jpg,dataset/output_x2/James_Jones_0001_result.jpg,dataset/output_x3/James_Jones_0001_result.jpg,dataset/output_x4/James_Jones_0001_result.jpg,dataset/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0002.jpg,dataset/output_x2/Pervez_Musharraf_0002_result.jpg,dataset/output_x3/Pervez_Musharraf_0002_result.jpg,dataset/output_x4/Pervez_Musharraf_0002_result.jpg
710,Jack_Grubman,2,Juan_Pablo_Montoya,2,dataset/lfw_funneled/Jack_Grubman/Jack_Grubman_0002.jpg,dataset/output_x2/Jack_Grubman_0002_result.jpg,dataset/output_x3/Jack_Grubman_0002_result.jpg,dataset/output_x4/Jack_Grubman_0002_result.jpg,dataset/lfw_funneled/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0002.jpg,dataset/output_x2/Juan_Pablo_Montoya_0002_result.jpg,dataset/output_x3/Juan_Pablo_Montoya_0002_result.jpg,dataset/output_x4/Juan_Pablo_Montoya_0002_result.jpg
711,Bernard_Law,4,Valerie_Harper,1,dataset/lfw_funneled/Bernard_Law/Bernard_Law_0004.jpg,dataset/output_x2/Bernard_Law_0004_result.jpg,dataset/output_x3/Bernard_Law_0004_result.jpg,dataset/output_x4/Bernard_Law_0004_result.jpg,dataset/lfw_funneled/Valerie_Harper/Valerie_Harper_0001.jpg,dataset/output_x2/Valerie_Harper_0001_result.jpg,dataset/output_x3/Valerie_Harper_0001_result.jpg,dataset/output_x4/Valerie_Harper_0001_result.jpg
712,Angela_Bassett,3,Gregg_Popovich,5,dataset/lfw_funneled/Angela_Bassett/Angela_Bassett_0003.jpg,dataset/output_x2/Angela_Bassett_0003_result.jpg,dataset/output_x3/Angela_Bassett_0003_result.jpg,dataset/output_x4/Angela_Bassett_0003_result.jpg,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0005.jpg,dataset/output_x2/Gregg_Popovich_0005_result.jpg,dataset/output_x3/Gregg_Popovich_0005_result.jpg,dataset/output_x4/Gregg_Popovich_0005_result.jpg
713,Jose_Serra,5,Tomoko_Hagiwara,1,dataset/lfw_funneled/Jose_Serra/Jose_Serra_0005.jpg,dataset/output_x2/Jose_Serra_0005_result.jpg,dataset/output_x3/Jose_Serra_0005_result.jpg,dataset/output_x4/Jose_Serra_0005_result.jpg,dataset/lfw_funneled/Tomoko_Hagiwara/Tomoko_Hagiwara_0001.jpg,dataset/output_x2/Tomoko_Hagiwara_0001_result.jpg,dataset/output_x3/Tomoko_Hagiwara_0001_result.jpg,dataset/output_x4/Tomoko_Hagiwara_0001_result.jpg
714,Benjamin_Netanyahu,1,Tommy_Thompson,9,dataset/lfw_funneled/Benjamin_Netanyahu/Benjamin_Netanyahu_0001.jpg,dataset/output_x2/Benjamin_Netanyahu_0001_result.jpg,dataset/output_x3/Benjamin_Netanyahu_0001_result.jpg,dataset/output_x4/Benjamin_Netanyahu_0001_result.jpg,dataset/lfw_funneled/Tommy_Thompson/Tommy_Thompson_0009.jpg,dataset/output_x2/Tommy_Thompson_0009_result.jpg,dataset/output_x3/Tommy_Thompson_0009_result.jpg,dataset/output_x4/Tommy_Thompson_0009_result.jpg
715,Bernard_Law,2,Ricardo_Lagos,27,dataset/lfw_funneled/Bernard_Law/Bernard_Law_0002.jpg,dataset/output_x2/Bernard_Law_0002_result.jpg,dataset/output_x3/Bernard_Law_0002_result.jpg,dataset/output_x4/Bernard_Law_0002_result.jpg,dataset/lfw_funneled/Ricardo_Lagos/Ricardo_Lagos_0027.jpg,dataset/output_x2/Ricardo_Lagos_0027_result.jpg,dataset/output_x3/Ricardo_Lagos_0027_result.jpg,dataset/output_x4/Ricardo_Lagos_0027_result.jpg
716,Clare_Short,1,Jeremy_Greenstock,5,dataset/lfw_funneled/Clare_Short/Clare_Short_0001.jpg,dataset/output_x2/Clare_Short_0001_result.jpg,dataset/output_x3/Clare_Short_0001_result.jpg,dataset/output_x4/Clare_Short_0001_result.jpg,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0005.jpg,dataset/output_x2/Jeremy_Greenstock_0005_result.jpg,dataset/output_x3/Jeremy_Greenstock_0005_result.jpg,dataset/output_x4/Jeremy_Greenstock_0005_result.jpg
717,Gregg_Popovich,1,Paul_Bremer,14,dataset/lfw_funneled/Gregg_Popovich/Gregg_Popovich_0001.jpg,dataset/output_x2/Gregg_Popovich_0001_result.jpg,dataset/output_x3/Gregg_Popovich_0001_result.jpg,dataset/output_x4/Gregg_Popovich_0001_result.jpg,dataset/lfw_funneled/Paul_Bremer/Paul_Bremer_0014.jpg,dataset/output_x2/Paul_Bremer_0014_result.jpg,dataset/output_x3/Paul_Bremer_0014_result.jpg,dataset/output_x4/Paul_Bremer_0014_result.jpg
718,Bertrand_Bonello,1,Jessica_Lange,2,dataset/lfw_funneled/Bertrand_Bonello/Bertrand_Bonello_0001.jpg,dataset/output_x2/Bertrand_Bonello_0001_result.jpg,dataset/output_x3/Bertrand_Bonello_0001_result.jpg,dataset/output_x4/Bertrand_Bonello_0001_result.jpg,dataset/lfw_funneled/Jessica_Lange/Jessica_Lange_0002.jpg,dataset/output_x2/Jessica_Lange_0002_result.jpg,dataset/output_x3/Jessica_Lange_0002_result.jpg,dataset/output_x4/Jessica_Lange_0002_result.jpg
719,Demi_Moore,3,Lleyton_Hewitt,18,dataset/lfw_funneled/Demi_Moore/Demi_Moore_0003.jpg,dataset/output_x2/Demi_Moore_0003_result.jpg,dataset/output_x3/Demi_Moore_0003_result.jpg,dataset/output_x4/Demi_Moore_0003_result.jpg,dataset/lfw_funneled/Lleyton_Hewitt/Lleyton_Hewitt_0018.jpg,dataset/output_x2/Lleyton_Hewitt_0018_result.jpg,dataset/output_x3/Lleyton_Hewitt_0018_result.jpg,dataset/output_x4/Lleyton_Hewitt_0018_result.jpg
720,Ricardo_Monasterio,2,Thomas_Rupprath,3,dataset/lfw_funneled/Ricardo_Monasterio/Ricardo_Monasterio_0002.jpg,dataset/output_x2/Ricardo_Monasterio_0002_result.jpg,dataset/output_x3/Ricardo_Monasterio_0002_result.jpg,dataset/output_x4/Ricardo_Monasterio_0002_result.jpg,dataset/lfw_funneled/Thomas_Rupprath/Thomas_Rupprath_0003.jpg,dataset/output_x2/Thomas_Rupprath_0003_result.jpg,dataset/output_x3/Thomas_Rupprath_0003_result.jpg,dataset/output_x4/Thomas_Rupprath_0003_result.jpg
721,Cathy_Freeman,1,Pervez_Musharraf,6,dataset/lfw_funneled/Cathy_Freeman/Cathy_Freeman_0001.jpg,dataset/output_x2/Cathy_Freeman_0001_result.jpg,dataset/output_x3/Cathy_Freeman_0001_result.jpg,dataset/output_x4/Cathy_Freeman_0001_result.jpg,dataset/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0006.jpg,dataset/output_x2/Pervez_Musharraf_0006_result.jpg,dataset/output_x3/Pervez_Musharraf_0006_result.jpg,dataset/output_x4/Pervez_Musharraf_0006_result.jpg
722,Patty_Schnyder,1,Paul_Bremer,6,dataset/lfw_funneled/Patty_Schnyder/Patty_Schnyder_0001.jpg,dataset/output_x2/Patty_Schnyder_0001_result.jpg,dataset/output_x3/Patty_Schnyder_0001_result.jpg,dataset/output_x4/Patty_Schnyder_0001_result.jpg,dataset/lfw_funneled/Paul_Bremer/Paul_Bremer_0006.jpg,dataset/output_x2/Paul_Bremer_0006_result.jpg,dataset/output_x3/Paul_Bremer_0006_result.jpg,dataset/output_x4/Paul_Bremer_0006_result.jpg
723,Corinne_Coman,2,Valerie_Harper,2,dataset/lfw_funneled/Corinne_Coman/Corinne_Coman_0002.jpg,dataset/output_x2/Corinne_Coman_0002_result.jpg,dataset/output_x3/Corinne_Coman_0002_result.jpg,dataset/output_x4/Corinne_Coman_0002_result.jpg,dataset/lfw_funneled/Valerie_Harper/Valerie_Harper_0002.jpg,dataset/output_x2/Valerie_Harper_0002_result.jpg,dataset/output_x3/Valerie_Harper_0002_result.jpg,dataset/output_x4/Valerie_Harper_0002_result.jpg
724,James_Caan,1,Matthew_Broderick,2,dataset/lfw_funneled/James_Caan/James_Caan_0001.jpg,dataset/output_x2/James_Caan_0001_result.jpg,dataset/output_x3/James_Caan_0001_result.jpg,dataset/output_x4/James_Caan_0001_result.jpg,dataset/lfw_funneled/Matthew_Broderick/Matthew_Broderick_0002.jpg,dataset/output_x2/Matthew_Broderick_0002_result.jpg,dataset/output_x3/Matthew_Broderick_0002_result.jpg,dataset/output_x4/Matthew_Broderick_0002_result.jpg
725,Grant_Hackett,5,Jeremy_Greenstock,14,dataset/lfw_funneled/Grant_Hackett/Grant_Hackett_0005.jpg,dataset/output_x2/Grant_Hackett_0005_result.jpg,dataset/output_x3/Grant_Hackett_0005_result.jpg,dataset/output_x4/Grant_Hackett_0005_result.jpg,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0014.jpg,dataset/output_x2/Jeremy_Greenstock_0014_result.jpg,dataset/output_x3/Jeremy_Greenstock_0014_result.jpg,dataset/output_x4/Jeremy_Greenstock_0014_result.jpg
726,Pamela_Anderson,1,Rick_Perry,4,dataset/lfw_funneled/Pamela_Anderson/Pamela_Anderson_0001.jpg,dataset/output_x2/Pamela_Anderson_0001_result.jpg,dataset/output_x3/Pamela_Anderson_0001_result.jpg,dataset/output_x4/Pamela_Anderson_0001_result.jpg,dataset/lfw_funneled/Rick_Perry/Rick_Perry_0004.jpg,dataset/output_x2/Rick_Perry_0004_result.jpg,dataset/output_x3/Rick_Perry_0004_result.jpg,dataset/output_x4/Rick_Perry_0004_result.jpg
727,Kate_Winslet,2,Woody_Allen,3,dataset/lfw_funneled/Kate_Winslet/Kate_Winslet_0002.jpg,dataset/output_x2/Kate_Winslet_0002_result.jpg,dataset/output_x3/Kate_Winslet_0002_result.jpg,dataset/output_x4/Kate_Winslet_0002_result.jpg,dataset/lfw_funneled/Woody_Allen/Woody_Allen_0003.jpg,dataset/output_x2/Woody_Allen_0003_result.jpg,dataset/output_x3/Woody_Allen_0003_result.jpg,dataset/output_x4/Woody_Allen_0003_result.jpg
728,Bill_Frist,5,Paul_Sarbanes,1,dataset/lfw_funneled/Bill_Frist/Bill_Frist_0005.jpg,dataset/output_x2/Bill_Frist_0005_result.jpg,dataset/output_x3/Bill_Frist_0005_result.jpg,dataset/output_x4/Bill_Frist_0005_result.jpg,dataset/lfw_funneled/Paul_Sarbanes/Paul_Sarbanes_0001.jpg,dataset/output_x2/Paul_Sarbanes_0001_result.jpg,dataset/output_x3/Paul_Sarbanes_0001_result.jpg,dataset/output_x4/Paul_Sarbanes_0001_result.jpg
729,Jeanne_Moreau,1,Jeremy_Greenstock,21,dataset/lfw_funneled/Jeanne_Moreau/Jeanne_Moreau_0001.jpg,dataset/output_x2/Jeanne_Moreau_0001_result.jpg,dataset/output_x3/Jeanne_Moreau_0001_result.jpg,dataset/output_x4/Jeanne_Moreau_0001_result.jpg,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0021.jpg,dataset/output_x2/Jeremy_Greenstock_0021_result.jpg,dataset/output_x3/Jeremy_Greenstock_0021_result.jpg,dataset/output_x4/Jeremy_Greenstock_0021_result.jpg
730,Antony_Leung,2,Gerardo_Gambala,2,dataset/lfw_funneled/Antony_Leung/Antony_Leung_0002.jpg,dataset/output_x2/Antony_Leung_0002_result.jpg,dataset/output_x3/Antony_Leung_0002_result.jpg,dataset/output_x4/Antony_Leung_0002_result.jpg,dataset/lfw_funneled/Gerardo_Gambala/Gerardo_Gambala_0002.jpg,dataset/output_x2/Gerardo_Gambala_0002_result.jpg,dataset/output_x3/Gerardo_Gambala_0002_result.jpg,dataset/output_x4/Gerardo_Gambala_0002_result.jpg
731,Jacques_Rogge,7,Zico,3,dataset/lfw_funneled/Jacques_Rogge/Jacques_Rogge_0007.jpg,dataset/output_x2/Jacques_Rogge_0007_result.jpg,dataset/output_x3/Jacques_Rogge_0007_result.jpg,dataset/output_x4/Jacques_Rogge_0007_result.jpg,dataset/lfw_funneled/Zico/Zico_0003.jpg,dataset/output_x2/Zico_0003_result.jpg,dataset/output_x3/Zico_0003_result.jpg,dataset/output_x4/Zico_0003_result.jpg
732,James_Caan,1,Jimmy_Carter,1,dataset/lfw_funneled/James_Caan/James_Caan_0001.jpg,dataset/output_x2/James_Caan_0001_result.jpg,dataset/output_x3/James_Caan_0001_result.jpg,dataset/output_x4/James_Caan_0001_result.jpg,dataset/lfw_funneled/Jimmy_Carter/Jimmy_Carter_0001.jpg,dataset/output_x2/Jimmy_Carter_0001_result.jpg,dataset/output_x3/Jimmy_Carter_0001_result.jpg,dataset/output_x4/Jimmy_Carter_0001_result.jpg
733,Akhmed_Zakayev,2,Paul_Bremer,7,dataset/lfw_funneled/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg,dataset/output_x2/Akhmed_Zakayev_0002_result.jpg,dataset/output_x3/Akhmed_Zakayev_0002_result.jpg,dataset/output_x4/Akhmed_Zakayev_0002_result.jpg,dataset/lfw_funneled/Paul_Bremer/Paul_Bremer_0007.jpg,dataset/output_x2/Paul_Bremer_0007_result.jpg,dataset/output_x3/Paul_Bremer_0007_result.jpg,dataset/output_x4/Paul_Bremer_0007_result.jpg
734,Brad_Johnson,4,Jeremy_Greenstock,5,dataset/lfw_funneled/Brad_Johnson/Brad_Johnson_0004.jpg,dataset/output_x2/Brad_Johnson_0004_result.jpg,dataset/output_x3/Brad_Johnson_0004_result.jpg,dataset/output_x4/Brad_Johnson_0004_result.jpg,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0005.jpg,dataset/output_x2/Jeremy_Greenstock_0005_result.jpg,dataset/output_x3/Jeremy_Greenstock_0005_result.jpg,dataset/output_x4/Jeremy_Greenstock_0005_result.jpg
735,Elinor_Caplan,1,Kristin_Davis,1,dataset/lfw_funneled/Elinor_Caplan/Elinor_Caplan_0001.jpg,dataset/output_x2/Elinor_Caplan_0001_result.jpg,dataset/output_x3/Elinor_Caplan_0001_result.jpg,dataset/output_x4/Elinor_Caplan_0001_result.jpg,dataset/lfw_funneled/Kristin_Davis/Kristin_Davis_0001.jpg,dataset/output_x2/Kristin_Davis_0001_result.jpg,dataset/output_x3/Kristin_Davis_0001_result.jpg,dataset/output_x4/Kristin_Davis_0001_result.jpg
736,Bill_Frist,4,Francis_Ford_Coppola,2,dataset/lfw_funneled/Bill_Frist/Bill_Frist_0004.jpg,dataset/output_x2/Bill_Frist_0004_result.jpg,dataset/output_x3/Bill_Frist_0004_result.jpg,dataset/output_x4/Bill_Frist_0004_result.jpg,dataset/lfw_funneled/Francis_Ford_Coppola/Francis_Ford_Coppola_0002.jpg,dataset/output_x2/Francis_Ford_Coppola_0002_result.jpg,dataset/output_x3/Francis_Ford_Coppola_0002_result.jpg,dataset/output_x4/Francis_Ford_Coppola_0002_result.jpg
737,Jose_Serra,6,Paul_Sarbanes,2,dataset/lfw_funneled/Jose_Serra/Jose_Serra_0006.jpg,dataset/output_x2/Jose_Serra_0006_result.jpg,dataset/output_x3/Jose_Serra_0006_result.jpg,dataset/output_x4/Jose_Serra_0006_result.jpg,dataset/lfw_funneled/Paul_Sarbanes/Paul_Sarbanes_0002.jpg,dataset/output_x2/Paul_Sarbanes_0002_result.jpg,dataset/output_x3/Paul_Sarbanes_0002_result.jpg,dataset/output_x4/Paul_Sarbanes_0002_result.jpg
738,Chang_Dae-whan,1,Jamling_Norgay,1,dataset/lfw_funneled/Chang_Dae-whan/Chang_Dae-whan_0001.jpg,dataset/output_x2/Chang_Dae-whan_0001_result.jpg,dataset/output_x3/Chang_Dae-whan_0001_result.jpg,dataset/output_x4/Chang_Dae-whan_0001_result.jpg,dataset/lfw_funneled/Jamling_Norgay/Jamling_Norgay_0001.jpg,dataset/output_x2/Jamling_Norgay_0001_result.jpg,dataset/output_x3/Jamling_Norgay_0001_result.jpg,dataset/output_x4/Jamling_Norgay_0001_result.jpg
739,Jose_Theodore,1,Mark_Wahlberg,4,dataset/lfw_funneled/Jose_Theodore/Jose_Theodore_0001.jpg,dataset/output_x2/Jose_Theodore_0001_result.jpg,dataset/output_x3/Jose_Theodore_0001_result.jpg,dataset/output_x4/Jose_Theodore_0001_result.jpg,dataset/lfw_funneled/Mark_Wahlberg/Mark_Wahlberg_0004.jpg,dataset/output_x2/Mark_Wahlberg_0004_result.jpg,dataset/output_x3/Mark_Wahlberg_0004_result.jpg,dataset/output_x4/Mark_Wahlberg_0004_result.jpg
740,Anders_Fogh_Rasmussen,3,Dai_Bachtiar,1,dataset/lfw_funneled/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0003.jpg,dataset/output_x2/Anders_Fogh_Rasmussen_0003_result.jpg,dataset/output_x3/Anders_Fogh_Rasmussen_0003_result.jpg,dataset/output_x4/Anders_Fogh_Rasmussen_0003_result.jpg,dataset/lfw_funneled/Dai_Bachtiar/Dai_Bachtiar_0001.jpg,dataset/output_x2/Dai_Bachtiar_0001_result.jpg,dataset/output_x3/Dai_Bachtiar_0001_result.jpg,dataset/output_x4/Dai_Bachtiar_0001_result.jpg
741,Ann_Veneman,6,Kevin_Stallings,2,dataset/lfw_funneled/Ann_Veneman/Ann_Veneman_0006.jpg,dataset/output_x2/Ann_Veneman_0006_result.jpg,dataset/output_x3/Ann_Veneman_0006_result.jpg,dataset/output_x4/Ann_Veneman_0006_result.jpg,dataset/lfw_funneled/Kevin_Stallings/Kevin_Stallings_0002.jpg,dataset/output_x2/Kevin_Stallings_0002_result.jpg,dataset/output_x3/Kevin_Stallings_0002_result.jpg,dataset/output_x4/Kevin_Stallings_0002_result.jpg
742,Amber_Tamblyn,1,Ann_Veneman,3,dataset/lfw_funneled/Amber_Tamblyn/Amber_Tamblyn_0001.jpg,dataset/output_x2/Amber_Tamblyn_0001_result.jpg,dataset/output_x3/Amber_Tamblyn_0001_result.jpg,dataset/output_x4/Amber_Tamblyn_0001_result.jpg,dataset/lfw_funneled/Ann_Veneman/Ann_Veneman_0003.jpg,dataset/output_x2/Ann_Veneman_0003_result.jpg,dataset/output_x3/Ann_Veneman_0003_result.jpg,dataset/output_x4/Ann_Veneman_0003_result.jpg
743,Anthony_Fauci,2,Dai_Bachtiar,1,dataset/lfw_funneled/Anthony_Fauci/Anthony_Fauci_0002.jpg,dataset/output_x2/Anthony_Fauci_0002_result.jpg,dataset/output_x3/Anthony_Fauci_0002_result.jpg,dataset/output_x4/Anthony_Fauci_0002_result.jpg,dataset/lfw_funneled/Dai_Bachtiar/Dai_Bachtiar_0001.jpg,dataset/output_x2/Dai_Bachtiar_0001_result.jpg,dataset/output_x3/Dai_Bachtiar_0001_result.jpg,dataset/output_x4/Dai_Bachtiar_0001_result.jpg
744,John_Manley,2,Mark_Wahlberg,4,dataset/lfw_funneled/John_Manley/John_Manley_0002.jpg,dataset/output_x2/John_Manley_0002_result.jpg,dataset/output_x3/John_Manley_0002_result.jpg,dataset/output_x4/John_Manley_0002_result.jpg,dataset/lfw_funneled/Mark_Wahlberg/Mark_Wahlberg_0004.jpg,dataset/output_x2/Mark_Wahlberg_0004_result.jpg,dataset/output_x3/Mark_Wahlberg_0004_result.jpg,dataset/output_x4/Mark_Wahlberg_0004_result.jpg
745,Kim_Jong-Il,3,Vitali_Klitschko,4,dataset/lfw_funneled/Kim_Jong-Il/Kim_Jong-Il_0003.jpg,dataset/output_x2/Kim_Jong-Il_0003_result.jpg,dataset/output_x3/Kim_Jong-Il_0003_result.jpg,dataset/output_x4/Kim_Jong-Il_0003_result.jpg,dataset/lfw_funneled/Vitali_Klitschko/Vitali_Klitschko_0004.jpg,dataset/output_x2/Vitali_Klitschko_0004_result.jpg,dataset/output_x3/Vitali_Klitschko_0004_result.jpg,dataset/output_x4/Vitali_Klitschko_0004_result.jpg
746,George_Galloway,3,Jeremy_Greenstock,10,dataset/lfw_funneled/George_Galloway/George_Galloway_0003.jpg,dataset/output_x2/George_Galloway_0003_result.jpg,dataset/output_x3/George_Galloway_0003_result.jpg,dataset/output_x4/George_Galloway_0003_result.jpg,dataset/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0010.jpg,dataset/output_x2/Jeremy_Greenstock_0010_result.jpg,dataset/output_x3/Jeremy_Greenstock_0010_result.jpg,dataset/output_x4/Jeremy_Greenstock_0010_result.jpg
747,John_Manley,5,Woody_Allen,5,dataset/lfw_funneled/John_Manley/John_Manley_0005.jpg,dataset/output_x2/John_Manley_0005_result.jpg,dataset/output_x3/John_Manley_0005_result.jpg,dataset/output_x4/John_Manley_0005_result.jpg,dataset/lfw_funneled/Woody_Allen/Woody_Allen_0005.jpg,dataset/output_x2/Woody_Allen_0005_result.jpg,dataset/output_x3/Woody_Allen_0005_result.jpg,dataset/output_x4/Woody_Allen_0005_result.jpg
748,Paul_Bremer,9,Vitali_Klitschko,2,dataset/lfw_funneled/Paul_Bremer/Paul_Bremer_0009.jpg,dataset/output_x2/Paul_Bremer_0009_result.jpg,dataset/output_x3/Paul_Bremer_0009_result.jpg,dataset/output_x4/Paul_Bremer_0009_result.jpg,dataset/lfw_funneled/Vitali_Klitschko/Vitali_Klitschko_0002.jpg,dataset/output_x2/Vitali_Klitschko_0002_result.jpg,dataset/output_x3/Vitali_Klitschko_0002_result.jpg,dataset/output_x4/Vitali_Klitschko_0002_result.jpg
749,Guy_Ritchie,2,Tom_Ridge,22,dataset/lfw_funneled/Guy_Ritchie/Guy_Ritchie_0002.jpg,dataset/output_x2/Guy_Ritchie_0002_result.jpg,dataset/output_x3/Guy_Ritchie_0002_result.jpg,dataset/output_x4/Guy_Ritchie_0002_result.jpg,dataset/lfw_funneled/Tom_Ridge/Tom_Ridge_0022.jpg,dataset/output_x2/Tom_Ridge_0022_result.jpg,dataset/output_x3/Tom_Ridge_0022_result.jpg,dataset/output_x4/Tom_Ridge_0022_result.jpg
750,Patricia_Heaton,1,Yukiko_Okudo,1,dataset/lfw_funneled/Patricia_Heaton/Patricia_Heaton_0001.jpg,dataset/output_x2/Patricia_Heaton_0001_result.jpg,dataset/output_x3/Patricia_Heaton_0001_result.jpg,dataset/output_x4/Patricia_Heaton_0001_result.jpg,dataset/lfw_funneled/Yukiko_Okudo/Yukiko_Okudo_0001.jpg,dataset/output_x2/Yukiko_Okudo_0001_result.jpg,dataset/output_x3/Yukiko_Okudo_0001_result.jpg,dataset/output_x4/Yukiko_Okudo_0001_result.jpg
751,Pervez_Musharraf,14,William_Macy,2,dataset/lfw_funneled/Pervez_Musharraf/Pervez_Musharraf_0014.jpg,dataset/output_x2/Pervez_Musharraf_0014_result.jpg,dataset/output_x3/Pervez_Musharraf_0014_result.jpg,dataset/output_x4/Pervez_Musharraf_0014_result.jpg,dataset/lfw_funneled/William_Macy/William_Macy_0002.jpg,dataset/output_x2/William_Macy_0002_result.jpg,dataset/output_x3/William_Macy_0002_result.jpg,dataset/output_x4/William_Macy_0002_result.jpg
752,Gian_Marco,2,Mikhail_Gorbachev,1,dataset/lfw_funneled/Gian_Marco/Gian_Marco_0002.jpg,dataset/output_x2/Gian_Marco_0002_result.jpg,dataset/output_x3/Gian_Marco_0002_result.jpg,dataset/output_x4/Gian_Marco_0002_result.jpg,dataset/lfw_funneled/Mikhail_Gorbachev/Mikhail_Gorbachev_0001.jpg,dataset/output_x2/Mikhail_Gorbachev_0001_result.jpg,dataset/output_x3/Mikhail_Gorbachev_0001_result.jpg,dataset/output_x4/Mikhail_Gorbachev_0001_result.jpg
753,Vincent_Gallo,2,Vitali_Klitschko,3,dataset/lfw_funneled/Vincent_Gallo/Vincent_Gallo_0002.jpg,dataset/output_x2/Vincent_Gallo_0002_result.jpg,dataset/output_x3/Vincent_Gallo_0002_result.jpg,dataset/output_x4/Vincent_Gallo_0002_result.jpg,dataset/lfw_funneled/Vitali_Klitschko/Vitali_Klitschko_0003.jpg,dataset/output_x2/Vitali_Klitschko_0003_result.jpg,dataset/output_x3/Vitali_Klitschko_0003_result.jpg,dataset/output_x4/Vitali_Klitschko_0003_result.jpg
754,Gray_Davis,22,Martin_Sheen,2,dataset/lfw_funneled/Gray_Davis/Gray_Davis_0022.jpg,dataset/output_x2/Gray_Davis_0022_result.jpg,dataset/output_x3/Gray_Davis_0022_result.jpg,dataset/output_x4/Gray_Davis_0022_result.jpg,dataset/lfw_funneled/Martin_Sheen/Martin_Sheen_0002.jpg,dataset/output_x2/Martin_Sheen_0002_result.jpg,dataset/output_x3/Martin_Sheen_0002_result.jpg,dataset/output_x4/Martin_Sheen_0002_result.jpg
755,Martin_Cauchon,1,Paul_Sarbanes,1,dataset/lfw_funneled/Martin_Cauchon/Martin_Cauchon_0001.jpg,dataset/output_x2/Martin_Cauchon_0001_result.jpg,dataset/output_x3/Martin_Cauchon_0001_result.jpg,dataset/output_x4/Martin_Cauchon_0001_result.jpg,dataset/lfw_funneled/Paul_Sarbanes/Paul_Sarbanes_0001.jpg,dataset/output_x2/Paul_Sarbanes_0001_result.jpg,dataset/output_x3/Paul_Sarbanes_0001_result.jpg,dataset/output_x4/Paul_Sarbanes_0001_result.jpg
756,Tommy_Thompson,2,Vince_Carter,4,dataset/lfw_funneled/Tommy_Thompson/Tommy_Thompson_0002.jpg,dataset/output_x2/Tommy_Thompson_0002_result.jpg,dataset/output_x3/Tommy_Thompson_0002_result.jpg,dataset/output_x4/Tommy_Thompson_0002_result.jpg,dataset/lfw_funneled/Vince_Carter/Vince_Carter_0004.jpg,dataset/output_x2/Vince_Carter_0004_result.jpg,dataset/output_x3/Vince_Carter_0004_result.jpg,dataset/output_x4/Vince_Carter_0004_result.jpg
757,Bertrand_Bonello,2,Hugo_Chavez,41,dataset/lfw_funneled/Bertrand_Bonello/Bertrand_Bonello_0002.jpg,dataset/output_x2/Bertrand_Bonello_0002_result.jpg,dataset/output_x3/Bertrand_Bonello_0002_result.jpg,dataset/output_x4/Bertrand_Bonello_0002_result.jpg,dataset/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0041.jpg,dataset/output_x2/Hugo_Chavez_0041_result.jpg,dataset/output_x3/Hugo_Chavez_0041_result.jpg,dataset/output_x4/Hugo_Chavez_0041_result.jpg
758,Kevin_Stallings,1,Roy_Moore,6,dataset/lfw_funneled/Kevin_Stallings/Kevin_Stallings_0001.jpg,dataset/output_x2/Kevin_Stallings_0001_result.jpg,dataset/output_x3/Kevin_Stallings_0001_result.jpg,dataset/output_x4/Kevin_Stallings_0001_result.jpg,dataset/lfw_funneled/Roy_Moore/Roy_Moore_0006.jpg,dataset/output_x2/Roy_Moore_0006_result.jpg,dataset/output_x3/Roy_Moore_0006_result.jpg,dataset/output_x4/Roy_Moore_0006_result.jpg
